siteID,year,genus,<0,0-8,8-28,-48,-68,-88,>88,max_diam,max_ht,leaf_area_ind,basal_area,total_biomC,pl_biomC_std,total_biomN,pl_biomN_std
0,270,Nyssa',0,3,0,0,0,0,0,11.8599,6.45654,0.213458E-02,0.590898E-02,0.880756E-02,0.414346E-01,0.503009E-07,0.224165E-03
0,270,Oxydendron',17,748,15,0,0,0,0,17.9535,12.5708,0.210331,0.797192,1.23680,1.78292,0.577626E-05,0.877281E-02
0,270,Pinus',1,16,9,0,0,0,0,96.3300,34.0020,0.849896E-01,0.398283,1.31059,6.53895,0.414006E-05,0.195824E-01
0,270,Prunus',0,1,2,0,0,0,1,212.858,34.0230,0.301441,3.82280,10.9625,41.3212,0.287004E-04,0.106009
0,270,Quercus',1,30,26,14,7,4,10,201.457,34.1793,2.48799,21.7475,77.1802,91.6886,0.207327E-03,0.233508
0,270,Robinia',0,0,0,0,0,0,0,4.48748,3.75081,0.646915E-04,0.158159E-03,0.299123E-03,0.423024E-02,0.159599E-08,0.225707E-04
0,270,Sassafras',0,0,0,0,0,0,0,5.10825,6.27761,0.137217E-03,0.374240E-03,0.577760E-03,0.817076E-02,0.325923E-08,0.460925E-04
0,270,Tilia',0,0,0,0,0,0,0,12.5759,9.90355,0.635649E-03,0.222182E-02,0.299022E-02,0.271789E-01,0.157955E-07,0.137004E-03
0,280,Acer',10,188,51,5,3,0,0,121.546,32.8934,0.800462,3.24487,11.7835,20.1020,0.377087E-04,0.600360E-01
0,280,Aesculus',0,0,0,0,0,0,0,4.17400,4.10066,0.654964E-04,0.173905E-03,0.186978E-03,0.214046E-02,0.135836E-08,0.153494E-04
0,280,Carya',0,4,2,0,0,0,0,80.5386,33.3154,0.771369E-01,0.413986,2.04259,11.3912,0.564951E-05,0.309702E-01
0,280,Cercis',0,1,0,0,0,0,0,4.04772,4.44733,0.282467E-03,0.759194E-03,0.142741E-02,0.743092E-02,0.723829E-08,0.373449E-04
0,280,Comus',0,0,0,0,0,0,0,5.68555,4.09229,0.222936E-03,0.575259E-03,0.108298E-02,0.812681E-02,0.561591E-08,0.414088E-04
0,280,Diospyros',0,5,0,0,0,0,0,21.3211,10.4612,0.479838E-02,0.142158E-01,0.393911E-01,0.346098,0.156611E-06,0.124670E-02
0,280,Fagus',1,26,5,2,1,0,0,97.2742,29.8304,0.260643,1.23171,5.31499,18.7794,0.155632E-04,0.546489E-01
0,280,Fraxinus',1,20,7,0,0,0,0,120.589,31.1092,0.544197E-01,0.381687,0.976380,6.06642,0.295313E-05,0.158770E-01
0,280,Juglans',0,0,0,0,0,0,0,247.085,34.7505,0.456297E-01,0.754799,2.49273,25.4152,0.619626E-05,0.627163E-01
0,280,Juniperus',0,0,0,0,0,0,0,3.40033,3.91506,0.975867E-04,0.225118E-03,0.346588E-03,0.248744E-02,0.217978E-08,0.154582E-04
0,280,Liquidambar',0,0,0,0,0,0,0,4.14108,4.26918,0.786446E-05,0.134685E-03,0.105904E-03,0.149771E-02,0.348556E-09,0.492933E-05
0,280,Liriodendron',2,79,34,4,2,1,4,365.823,35.3291,1.03383,11.2959,26.5192,71.8903,0.738142E-04,0.178802
0,280,Nyssa',0,6,0,0,0,0,0,14.4953,7.36598,0.329789E-02,0.908409E-02,0.141195E-01,0.722153E-01,0.788517E-07,0.381155E-03
0,280,Oxydendron',73,1073,16,0,0,0,0,19.5000,12.9071,0.235559,0.883687,1.34384,1.69879,0.637732E-05,0.824035E-02
0,280,Pinus',2,36,7,1,0,0,0,58.7683,30.5407,0.786644E-01,0.372006,1.06059,4.99389,0.349313E-05,0.158412E-01
0,280,Prunus',0,1,1,0,0,0,1,214.859,34.0671,0.326488,4.19629,12.0014,43.5554,0.313696E-04,0.111767
0,280,Quercus',4,37,28,12,8,3,10,204.704,34.2466,2.44189,21.4289,76.4429,87.8626,0.205025E-03,0.223897
0,280,Robinia',0,0,0,0,0,0,0,3.68868,3.32985,0.457098E-04,0.106864E-03,0.201128E-03,0.284438E-02,0.110497E-08,0.156266E-04
0,280,Sassafras',0,0,0,0,0,0,0,6.12605,7.13049,0.274118E-04,0.294748E-03,0.265516E-03,0.375497E-02,0.984644E-09,0.139250E-04
0,280,Tilia',0,0,0,0,0,0,0,16.9225,12.0438,0.108175E-02,0.381391E-02,0.633047E-02,0.638906E-01,0.296401E-07,0.296035E-03
0,290,Acer',6,124,61,10,2,1,0,121.403,32.7891,0.871816,3.67621,13.3387,20.1296,0.421918E-04,0.599164E-01
0,290,Aesculus',0,0,0,0,0,0,0,13.4102,9.51082,0.502807E-03,0.154978E-02,0.247276E-02,0.329372E-01,0.127332E-07,0.164906E-03
0,290,Carya',0,3,3,0,0,0,0,89.2993,33.8904,0.838867E-01,0.499304,2.37829,13.0921,0.649269E-05,0.351367E-01
0,290,Cercis',0,1,0,0,0,0,0,4.77777,4.89490,0.307919E-03,0.865707E-03,0.165567E-02,0.157446E-01,0.811192E-08,0.754125E-04
0,290,Comus',0,2,0,0,0,0,0,8.99610,5.22447,0.748154E-03,0.193916E-02,0.380554E-02,0.275213E-01,0.192269E-07,0.137529E-03
0,290,Diospyros',0,2,0,0,0,0,0,32.9701,14.3850,0.587361E-02,0.186159E-01,0.621261E-01,0.646300,0.222612E-06,0.216580E-02
0,290,Fagus',1,24,6,2,1,0,0,102.465,30.3517,0.273686,1.32303,5.65138,20.8682,0.164985E-04,0.600168E-01
0,290,Fraxinus',1,15,6,1,0,0,0,132.025,31.8919,0.561270E-01,0.440020,1.15158,7.52660,0.336705E-05,0.195876E-01
0,290,Juglans',0,0,0,0,0,0,0,248.111,34.7630,0.467230E-01,0.797273,2.62359,26.5073,0.650281E-05,0.653825E-01
0,290,Juniperus',0,0,0,0,0,0,0,3.76342,4.18222,0.440264E-04,0.111239E-03,0.168984E-03,0.238979E-02,0.101146E-08,0.143041E-04
0,290,Liquidambar',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,290,Liriodendron',2,59,42,8,1,1,3,366.970,35.3327,1.01525,10.3092,23.9276,62.2171,0.677874E-04,0.156133
0,290,Nyssa',0,6,0,0,0,0,0,17.4656,8.30540,0.438064E-02,0.124639E-01,0.201066E-01,0.115702,0.107743E-06,0.586697E-03
0,290,Oxydendron',30,833,11,0,0,0,0,17.9814,12.5773,0.197169,0.791552,1.16724,1.45298,0.543222E-05,0.698892E-02
0,290,Pinus',2,33,7,1,0,0,0,64.1227,31.1891,0.866061E-01,0.421386,1.21501,5.37792,0.395101E-05,0.166092E-01
0,290,Prunus',0,2,0,1,0,0,1,214.956,34.0692,0.327810,4.21608,12.0313,43.2492,0.314552E-04,0.110874
0,290,Quercus',3,36,27,10,9,3,10,207.466,34.3304,2.38375,22.1554,78.0512,93.2682,0.207763E-03,0.235910
0,290,Robinia',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,290,Sassafras',0,0,0,0,0,0,0,4.10444,5.39423,0.494844E-04,0.132311E-03,0.191926E-03,0.271425E-02,0.113886E-08,0.161059E-04
0,290,Tilia',0,0,0,0,0,0,0,17.8953,12.4764,0.786320E-03,0.290643E-02,0.473823E-02,0.607846E-01,0.218489E-07,0.270323E-03
0,300,Acer',57,351,55,7,2,1,0,129.468,33.2149,0.902735,3.81835,13.6722,21.4473,0.433781E-04,0.631590E-01
0,300,Aesculus',0,0,0,0,0,0,0,23.5212,14.3725,0.143512E-02,0.461301E-02,0.101363E-01,0.139469,0.431844E-07,0.584063E-03
0,300,Carya',0,7,2,0,0,0,0,97.2261,34.2824,0.767207E-01,0.505500,2.25462,12.3365,0.611471E-05,0.326700E-01
0,300,Cercis',6,12,0,0,0,0,0,7.68602,6.39430,0.163868E-02,0.433213E-02,0.850458E-02,0.383890E-01,0.424888E-07,0.185403E-03
0,300,Comus',2,4,0,0,0,0,0,4.99966,3.81825,0.861744E-03,0.207136E-02,0.412401E-02,0.236447E-01,0.215698E-07,0.122969E-03
0,300,Diospyros',2,6,0,0,0,0,0,24.5242,11.6075,0.448706E-02,0.133310E-01,0.399880E-01,0.296691,0.153456E-06,0.103537E-02
0,300,Fagus',12,34,11,2,1,1,0,107.660,30.8259,0.311980,1.50747,6.44976,23.2788,0.188239E-04,0.665223E-01
0,300,Fraxinus',3,35,5,0,0,0,0,142.868,32.5064,0.466326E-01,0.371535,0.981526,8.49090,0.285247E-05,0.220926E-01
0,300,Juglans',0,0,0,0,0,0,0,248.862,34.7720,0.195009E-01,0.486414,1.53177,21.6625,0.368466E-05,0.521089E-01
0,300,Juniperus',1,2,0,0,0,0,0,5.67031,5.54873,0.391336E-03,0.109443E-02,0.158895E-02,0.742553E-02,0.918364E-08,0.414185E-04
0,300,Liquidambar',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,300,Liriodendron',9,124,40,8,2,1,3,272.144,34.7369,1.01801,9.21527,21.0780,47.9302,0.614949E-04,0.125819
0,300,Nyssa',5,12,0,0,0,0,0,19.4520,8.88686,0.601090E-02,0.167096E-01,0.279888E-01,0.137405,0.148728E-06,0.665365E-03
0,300,Oxydendron',112,1684,11,0,0,0,0,19.7545,12.9578,0.273163,0.991930,1.45762,1.48346,0.717148E-05,0.755810E-02
0,300,Pinus',25,68,10,1,0,0,0,70.5198,31.9970,0.104979,0.485822,1.45600,5.98557,0.475192E-05,0.183645E-01
0,300,Prunus',0,2,1,0,0,0,1,216.207,34.0961,0.308521,3.76794,10.8352,40.4859,0.285195E-04,0.104276
0,300,Quercus',18,72,28,10,7,5,10,209.834,34.3979,2.41090,23.1444,81.2523,95.5586,0.215267E-03,0.240552
0,300,Robinia',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,300,Sassafras',0,0,0,0,0,0,0,2.38266,3.77527,0.320527E-04,0.774152E-04,0.100353E-03,0.101290E-02,0.684423E-09,0.689568E-05
0,300,Tilia',0,1,0,0,0,0,0,22.3855,14.2791,0.129868E-02,0.512178E-02,0.807217E-02,0.956249E-01,0.366334E-07,0.397238E-03
0,310,Acer',37,250,65,11,2,1,0,138.013,33.5948,0.963300,4.10401,14.9493,24.1397,0.470878E-04,0.707501E-01
0,310,Aesculus',0,0,0,0,0,0,0,2.63412,3.09514,0.433235E-04,0.962790E-04,0.115280E-03,0.962233E-03,0.879843E-09,0.738458E-05
0,310,Carya',0,6,2,1,0,0,0,104.464,34.5592,0.714282E-01,0.472233,2.09864,10.8575,0.569188E-05,0.289126E-01
0,310,Cercis',1,7,0,0,0,0,0,5.00008,5.02501,0.141645E-02,0.385313E-02,0.731447E-02,0.363231E-01,0.366450E-07,0.179355E-03
0,310,Comus',2,5,0,0,0,0,0,9.19448,5.28334,0.129133E-02,0.331160E-02,0.671547E-02,0.484895E-01,0.335127E-07,0.230792E-03
0,310,Diospyros',0,5,0,0,0,0,0,31.3437,13.8764,0.488525E-02,0.147216E-01,0.488237E-01,0.474370,0.178823E-06,0.155155E-02
0,310,Fagus',8,24,14,1,1,1,0,112.608,31.2373,0.327300,1.59421,6.76814,24.6278,0.197520E-04,0.703346E-01
0,310,Fraxinus',3,24,6,0,0,0,0,152.997,32.9869,0.513953E-01,0.416814,1.14375,10.0508,0.328154E-05,0.262911E-01
0,310,Juglans',0,0,0,0,0,0,0,249.456,34.7790,0.164186E-01,0.488741,1.51607,21.4405,0.360540E-05,0.509880E-01
0,310,Juniperus',1,1,0,0,0,0,0,7.01135,6.47393,0.417916E-03,0.110663E-02,0.178402E-02,0.115559E-01,0.100011E-07,0.618261E-04
0,310,Liquidambar',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,310,Liriodendron',8,100,45,9,3,1,3,290.239,34.9169,0.971894,9.62580,21.5198,51.1491,0.618126E-04,0.132371
0,310,Nyssa',4,10,0,0,0,0,0,13.0500,6.87649,0.371272E-02,0.113565E-01,0.162920E-01,0.852520E-01,0.896512E-07,0.419562E-03
0,310,Oxydendron',78,1372,10,0,0,0,0,21.5398,13.2805,0.251373,0.919767,1.36502,1.65505,0.665203E-05,0.842667E-02
0,310,Pinus',18,54,13,1,0,0,0,76.6236,32.6304,0.110931,0.529649,1.59999,6.50924,0.515786E-05,0.198719E-01
0,310,Prunus',0,2,1,0,0,0,1,216.762,34.1079,0.242387,2.86384,8.12776,32.3190,0.215510E-04,0.838311E-01
0,310,Quercus',8,58,29,8,6,5,11,214.179,34.4570,2.50585,24.6808,87.1105,100.588,0.229652E-03,0.253049
0,310,Robinia',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,310,Sassafras',0,0,0,0,0,0,0,2.99228,4.36400,0.352346E-04,0.139097E-03,0.150154E-03,0.146869E-02,0.840897E-09,0.886971E-05
0,310,Tilia',0,0,0,0,0,0,0,10.3661,8.67261,0.307252E-03,0.987855E-03,0.139449E-02,0.179748E-01,0.752193E-08,0.951920E-04
0,320,Acer',53,389,59,9,3,0,0,91.5572,30.5555,0.915139,3.77465,12.9664,18.8674,0.419882E-04,0.578058E-01
0,320,Aesculus',0,0,0,0,0,0,0,2.34433,2.90234,0.483180E-04,0.108470E-03,0.126545E-03,0.961123E-03,0.976776E-09,0.744940E-05
0,320,Carya',0,5,2,0,0,0,0,109.667,34.7201,0.759665E-01,0.520719,2.33882,12.1992,0.629095E-05,0.322124E-01
0,320,Cercis',6,14,0,0,0,0,0,6.93777,6.04793,0.236318E-02,0.635777E-02,0.123080E-01,0.565432E-01,0.613705E-07,0.269394E-03
0,320,Comus',7,11,0,0,0,0,0,13.5225,6.36216,0.232124E-02,0.581808E-02,0.125977E-01,0.795776E-01,0.614105E-07,0.354620E-03
0,320,Diospyros',1,10,0,0,0,0,0,17.2788,8.93604,0.467229E-02,0.133377E-01,0.346092E-01,0.172924,0.144170E-06,0.652202E-03
0,320,Fagus',11,35,16,1,0,1,0,117.252,31.5908,0.308942,1.59324,6.45792,24.0582,0.187983E-04,0.678634E-01
0,320,Fraxinus',2,26,5,0,0,0,0,61.9908,23.5635,0.370988E-01,0.214890,0.465095,2.09988,0.156760E-05,0.645795E-02
0,320,Juglans',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,320,Juniperus',1,2,0,0,0,0,0,8.75578,7.63488,0.761815E-03,0.211176E-02,0.369520E-02,0.256738E-01,0.192155E-07,0.129278E-03
0,320,Liquidambar',0,0,0,0,0,0,0,1.20255,2.19014,0.659213E-05,0.113579E-04,0.211590E-04,0.299234E-03,0.141917E-09,0.200701E-05
0,320,Liriodendron',7,130,38,9,3,2,2,306.105,35.0418,0.993477,9.72114,21.8708,55.8062,0.629033E-04,0.142681
0,320,Nyssa',5,16,0,0,0,0,0,14.8868,7.49484,0.537407E-02,0.168618E-01,0.239396E-01,0.105993,0.130562E-06,0.499304E-03
0,320,Oxydendron',130,1687,11,0,0,0,0,23.1447,13.5269,0.283691,1.04280,1.52665,1.78182,0.747643E-05,0.893725E-02
0,320,Pinus',16,57,13,1,0,0,0,82.4142,33.1268,0.119152,0.595160,1.81135,7.29844,0.574630E-05,0.218843E-01
0,320,Prunus',0,1,2,0,0,0,1,198.990,33.6791,0.219910,2.39246,6.83659,28.1093,0.183581E-04,0.739394E-01
0,320,Quercus',10,68,29,9,5,5,11,219.169,34.5052,2.52894,24.7278,88.2352,98.0923,0.232484E-03,0.247620
0,320,Robinia',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,320,Sassafras',0,0,0,0,0,0,0,1.30181,2.68776,0.639189E-05,0.133102E-04,0.185339E-04,0.262108E-03,0.133201E-09,0.188375E-05
0,320,Tilia',0,1,0,0,0,0,0,16.7561,11.9682,0.112517E-02,0.340983E-02,0.549959E-02,0.623987E-01,0.284188E-07,0.297441E-03
0,330,Acer',68,359,79,8,2,0,0,90.0024,30.3894,0.881015,3.52442,11.5292,18.2654,0.383030E-04,0.556713E-01
0,330,Aesculus',0,0,0,0,0,0,0,2.54981,3.03916,0.407768E-04,0.123536E-03,0.127146E-03,0.811777E-03,0.869551E-09,0.548141E-05
0,330,Carya',0,7,2,0,0,0,0,113.640,34.8253,0.836927E-01,0.589766,2.65159,13.4479,0.709722E-05,0.353131E-01
0,330,Cercis',6,14,0,0,0,0,0,10.4198,7.46619,0.214771E-02,0.579638E-02,0.117084E-01,0.539334E-01,0.569362E-07,0.245857E-03
0,330,Comus',8,19,0,0,0,0,0,4.20032,3.47950,0.285722E-02,0.641145E-02,0.133107E-01,0.544761E-01,0.707106E-07,0.290283E-03
0,330,Diospyros',0,9,0,0,0,0,0,24.1370,11.4717,0.608861E-02,0.179339E-01,0.465036E-01,0.267054,0.190990E-06,0.951764E-03
0,330,Fagus',13,32,16,1,0,0,0,121.607,31.8960,0.308495,1.63496,6.60996,25.4293,0.191297E-04,0.709097E-01
0,330,Fraxinus',1,19,6,0,0,0,0,73.1039,25.6203,0.431906E-01,0.277109,0.638188,3.25604,0.203995E-05,0.956736E-02
0,330,Juglans',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,330,Juniperus',1,1,0,0,0,0,0,10.2941,8.62015,0.766138E-03,0.204084E-02,0.397097E-02,0.369195E-01,0.198908E-07,0.180195E-03
0,330,Liquidambar',0,0,0,0,0,0,0,2.59233,3.19010,0.230080E-04,0.527802E-04,0.739622E-04,0.104598E-02,0.495574E-09,0.700847E-05
0,330,Liriodendron',6,124,45,10,4,1,3,319.811,35.1299,1.06960,10.6053,23.7553,58.1924,0.681870E-04,0.147605
0,330,Nyssa',3,11,0,0,0,0,0,16.1618,7.90371,0.452190E-02,0.140712E-01,0.202837E-01,0.842240E-01,0.110170E-06,0.418548E-03
0,330,Oxydendron',99,1505,10,0,0,0,0,24.3489,13.6882,0.290205,1.04083,1.57186,2.02075,0.767067E-05,0.999291E-02
0,330,Pinus',26,64,12,2,0,0,0,87.9193,33.5203,0.130235,0.654534,2.06202,7.89830,0.646345E-05,0.234333E-01
0,330,Prunus',0,1,1,0,0,0,1,203.635,33.8022,0.247359,2.77426,7.97417,31.6977,0.212813E-04,0.831296E-01
0,330,Quercus',18,69,29,9,5,4,12,223.696,34.5480,2.52717,25.5009,90.3800,101.538,0.237225E-03,0.255139
0,330,Robinia',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,330,Sassafras',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,330,Tilia',0,0,0,0,0,0,0,22.3481,14.2653,0.141658E-02,0.569009E-02,0.885115E-02,0.991669E-01,0.400617E-07,0.417867E-03
0,340,Acer',21,265,73,8,2,1,0,102.423,31.5764,0.951109,3.89120,13.3556,20.2908,0.433708E-04,0.607277E-01
0,340,Aesculus',0,0,0,0,0,0,0,5.59117,4.99851,0.259319E-03,0.747614E-03,0.798553E-03,0.534520E-02,0.550760E-08,0.363084E-04
0,340,Carya',0,7,2,0,0,0,0,116.749,34.8983,0.962163E-01,0.645331,3.00535,14.6032,0.806365E-05,0.383554E-01
0,340,Cercis',1,6,0,0,0,0,0,6.29844,5.73141,0.146376E-02,0.408058E-02,0.791408E-02,0.415904E-01,0.386585E-07,0.201304E-03
0,340,Comus',1,7,0,0,0,0,0,6.91471,4.54765,0.203545E-02,0.515285E-02,0.984773E-02,0.481079E-01,0.511853E-07,0.248318E-03
0,340,Diospyros',0,4,0,0,0,0,0,30.3380,13.5558,0.662454E-02,0.225816E-01,0.658229E-01,0.464176,0.241637E-06,0.154720E-02
0,340,Fagus',6,24,14,2,0,0,1,125.558,32.1525,0.330393,1.80738,7.36495,27.2850,0.211227E-04,0.759851E-01
0,340,Fraxinus',1,12,6,0,0,0,0,58.7003,22.8764,0.322438E-01,0.205387,0.462531,2.76223,0.149202E-05,0.827360E-02
0,340,Juglans',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,340,Juniperus',0,1,0,0,0,0,0,6.51039,6.13169,0.409817E-03,0.110123E-02,0.175642E-02,0.128524E-01,0.982272E-08,0.704751E-04
0,340,Liquidambar',0,0,0,0,0,0,0,3.37436,3.73955,0.145938E-04,0.894279E-04,0.840724E-04,0.118896E-02,0.396914E-09,0.561321E-05
0,340,Liriodendron',7,94,47,11,3,1,2,330.170,35.1863,1.04735,9.74744,21.7786,52.5455,0.634741E-04,0.134516
0,340,Nyssa',2,9,0,0,0,0,0,17.4858,8.31148,0.445035E-02,0.143169E-01,0.210950E-01,0.110537,0.110943E-06,0.533353E-03
0,340,Oxydendron',67,1142,12,0,0,0,0,25.2252,13.7944,0.228025,0.922570,1.33178,1.78036,0.624206E-05,0.852337E-02
0,340,Pinus',11,47,11,1,0,0,0,92.6641,33.8079,0.131846,0.692178,2.22472,8.52136,0.684827E-05,0.249687E-01
0,340,Prunus',0,0,1,1,0,0,1,207.300,33.8935,0.231488,2.78392,7.86709,33.0308,0.208148E-04,0.858834E-01
0,340,Quercus',5,44,29,10,4,3,12,227.541,34.6072,2.57243,26.0704,92.6952,104.252,0.243021E-03,0.261669
0,340,Robinia',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,340,Sassafras',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,340,Tilia',0,0,0,0,0,0,0,29.0238,16.4407,0.215304E-02,0.874673E-02,0.161326E-01,0.194415,0.668444E-07,0.778292E-03
0,350,Acer',47,358,73,10,2,1,0,100.202,31.3862,0.995737,4.16601,14.2885,20.9420,0.460865E-04,0.627012E-01
0,350,Aesculus',0,0,0,0,0,0,0,8.22776,6.60129,0.367564E-03,0.118084E-02,0.132209E-02,0.108536E-01,0.822927E-08,0.643123E-04
0,350,Carya',1,7,3,0,0,0,0,118.942,34.9453,0.109616,0.744030,3.46683,15.6687,0.928205E-05,0.411658E-01
0,350,Cercis',8,12,0,0,0,0,0,6.25864,5.71105,0.176653E-02,0.472463E-02,0.926465E-02,0.360217E-01,0.460183E-07,0.176475E-03
0,350,Comus',6,13,0,0,0,0,0,7.06972,4.60199,0.223394E-02,0.529166E-02,0.107576E-01,0.404998E-01,0.560647E-07,0.209304E-03
0,350,Diospyros',1,11,0,0,0,0,0,36.6727,15.4988,0.115604E-01,0.374095E-01,0.113367,0.753135,0.418345E-06,0.243373E-02
0,350,Fagus',16,34,13,3,0,0,1,129.221,32.3741,0.360350,2.01613,8.21162,29.8624,0.234355E-04,0.828890E-01
0,350,Fraxinus',2,16,4,0,0,0,0,68.7686,24.8636,0.350644E-01,0.248069,0.600604,3.76496,0.183945E-05,0.108286E-01
0,350,Juglans',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,350,Juniperus',1,2,0,0,0,0,0,5.74136,5.59847,0.546346E-03,0.132790E-02,0.208417E-02,0.107804E-01,0.125231E-07,0.641851E-04
0,350,Liquidambar',0,0,0,0,0,0,0,3.56573,3.87257,0.169953E-04,0.998589E-04,0.950203E-04,0.134379E-02,0.455813E-09,0.644616E-05
0,350,Liriodendron',6,129,46,9,4,2,2,303.448,35.0227,1.06222,8.85732,19.5444,43.3524,0.587232E-04,0.115023
0,350,Nyssa',8,20,0,0,0,0,0,18.3536,8.56979,0.588366E-02,0.175466E-01,0.258297E-01,0.896990E-01,0.142098E-06,0.458116E-03
0,350,Oxydendron',126,1443,14,0,0,0,0,25.9844,13.8795,0.245725,0.984226,1.39797,1.58713,0.664396E-05,0.773031E-02
0,350,Pinus',27,80,11,1,0,0,0,97.2874,34.0490,0.130915,0.700887,2.16745,7.49132,0.670754E-05,0.217698E-01
0,350,Prunus',0,1,0,1,0,0,1,203.066,33.7875,0.215133,2.59233,7.28304,32.1492,0.192815E-04,0.833568E-01
0,350,Quercus',10,49,29,9,5,3,12,230.907,34.6563,2.47909,26.5830,93.3192,110.654,0.243064E-03,0.276803
0,350,Robinia',0,0,0,0,0,0,0,1.14530,1.94570,0.717507E-05,0.103022E-04,0.334453E-04,0.472988E-03,0.177612E-09,0.251181E-05
0,350,Sassafras',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,350,Tilia',0,1,0,0,0,0,0,7.07370,6.63643,0.387380E-03,0.115619E-02,0.125596E-02,0.928951E-02,0.836758E-08,0.609322E-04
0,360,Acer',28,457,77,10,3,1,0,112.574,32.3409,1.05769,4.30681,14.7544,22.0646,0.480136E-04,0.667375E-01
0,360,Aesculus',0,0,0,0,0,0,0,14.2583,9.95828,0.621885E-03,0.285752E-02,0.336575E-02,0.331341E-01,0.164318E-07,0.157948E-03
0,360,Carya',0,10,2,0,0,0,0,120.432,34.9753,0.996572E-01,0.683052,3.11992,14.9762,0.836778E-05,0.393710E-01
0,360,Cercis',3,22,0,0,0,0,0,9.42508,7.10860,0.285973E-02,0.755204E-02,0.152041E-01,0.551312E-01,0.749543E-07,0.263785E-03
0,360,Comus',3,37,0,0,0,0,0,8.43954,5.05427,0.551744E-02,0.126399E-01,0.262444E-01,0.998853E-01,0.137747E-06,0.525939E-03
0,360,Diospyros',0,11,1,0,0,0,0,24.8280,11.7134,0.113270E-01,0.347637E-01,0.892110E-01,0.399272,0.361306E-06,0.148647E-02
0,360,Fagus',6,57,13,4,0,0,1,132.529,32.5619,0.373689,2.05409,8.33732,31.2171,0.239069E-04,0.864778E-01
0,360,Fraxinus',0,15,4,0,0,0,0,79.7011,26.6704,0.318474E-01,0.228654,0.575660,3.17149,0.173771E-05,0.891033E-02
0,360,Juglans',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,360,Juniperus',1,3,0,0,0,0,0,6.84896,6.36343,0.853842E-03,0.220261E-02,0.356071E-02,0.190182E-01,0.202459E-07,0.105869E-03
0,360,Liquidambar',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,360,Liriodendron',7,135,49,10,4,2,3,282.044,34.8409,1.06522,8.98357,19.8706,42.7584,0.594914E-04,0.115811
0,360,Nyssa',3,30,0,0,0,0,0,18.7945,8.69835,0.760614E-02,0.216210E-01,0.323801E-01,0.115607,0.181451E-06,0.625002E-03
0,360,Oxydendron',66,1558,12,0,0,0,0,26.4590,13.9296,0.246021,0.965119,1.36112,1.38994,0.656632E-05,0.691845E-02
0,360,Pinus',15,138,11,1,0,0,0,101.227,34.2281,0.158125,0.834768,2.58293,8.77341,0.802388E-05,0.256001E-01
0,360,Prunus',0,1,0,0,0,0,1,206.749,33.8801,0.215571,2.65908,7.55749,34.2430,0.198977E-04,0.883569E-01
0,360,Quercus',8,70,27,9,5,2,12,233.848,34.6970,2.38459,25.3161,89.4292,109.389,0.233059E-03,0.273760
0,360,Robinia',0,0,0,0,0,0,0,3.52040,3.24034,0.201137E-04,0.108126E-03,0.158943E-03,0.182581E-02,0.642754E-09,0.698696E-05
0,360,Sassafras',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,360,Tilia',0,2,0,0,0,0,0,10.1026,8.51884,0.664890E-03,0.190399E-02,0.237634E-02,0.201901E-01,0.148522E-07,0.116470E-03
0,370,Acer',38,464,78,8,3,1,0,124.717,33.0650,1.03925,4.16637,14.2105,21.6268,0.465395E-04,0.650762E-01
